Price,Vol.,SN&P Adjusted,DXY Adjusted,GOLD Adjusted,ETH Price,ETH Vol.,OIL Price Adjusted,Days from the last halving,TV2,TV
16837,152.11130844574078,3658.876158022776,101.98761485673684,1719.793430442994,1159.0790179810958,376.1418849466783,72.45090892352393,887,16678.938862402363,1
51395,61.67630800509812,4865.3789003376,100.31471545862458,1915.1751214900567,3376.459189126129,445.0012170661086,76.10633898927361,1019,51336.92654445222,1
11155,760.9476456674573,2983.920986052612,97.58440308208363,1407.3657041230308,278.7010755431713,7.818785824250869,58.77804313693371,1094,11444.317718156775,1
18557,128.87566834254983,3660.0159427138374,90.19860969815333,1839.1085710486016,573.5293706375124,8.973716420178281,45.53875498710224,212,18334.60943217455,1
48242,56.17164392525862,4686.521015387146,97.37381819163876,1821.7892876790943,3584.936979136465,499.7469916809381,71.97156527175079,742,46789.157720985655,1
9620,134.22232136414223,2616.5794951979433,90.18447197863438,1302.8249536456203,535.2299828007975,730.1365534593658,61.04873805370134,550,9206.804506076165,1
8597,319.4603300485369,2704.8711019271705,92.9453233166497,1308.7945312699462,549.434852746742,1.4714613154552116,62.629539214158974,629,8158.857624710838,1
37250,66.29354606591959,4220.67478609579,98.20789021632378,1903.1887120275135,2571.4401012741537,615.8553573507389,91.41578721170615,644,38250.859008801985,1
8548,654.2409138579293,2781.3974485211306,96.64652228168299,1340.636816707751,250.73255578492214,9.31222406956025,53.50927294373383,1081,8559.483670997413,1
37796,245.03478413114442,4165.932596555583,91.81894914654032,1889.0613646329168,2558.7912211424446,3.7910075737726228,64.73062225400649,376,39808.05462906395,1
7685,966.9399728617453,2762.6846270759333,96.37207760561549,1325.221438556188,241.2716531606744,11.391219516814763,53.49185025430101,1059,8124.040650560492,1
9804,383.2245944199231,2959.082930194996,97.59964508474916,1537.0629293773684,213.83732578783847,15.086347737964376,43.371911035912376,1226,9924.55221887386,1
1075,151.53167498147016,2374.02648867919,97.20057501824972,1219.2933918513932,31.922377399923494,1.9864841924093084,48.630776450339816,250,1131.4748069675486,1
6267,3.035556564926666,2862.119680355173,95.81175957491998,1195.7733610155387,214.1278583128739,5.361082419534515,67.77722939511636,787,6257.766906769806,1
38577,249.67357962298044,4181.439300729762,97.49702123846849,1823.1254664058893,2600.0840355856308,266.53346949643304,84.72037540337253,540,38237.52602598605,1
5533,3.635469862408347,2444.6080438161725,100.3955100969553,1519.911557817942,130.33173888956262,52.828649028713635,29.167863981839165,1344,4924.109961963025,1
56269,117.70673766523855,3931.952089152627,91.98592422727069,1778.069032380408,1940.5834608857429,2.1999377373162137,59.29789716886815,292,55912.75466970128,1
5289,919.1515334158066,2916.4470892304225,96.48382901373094,1280.6011472192938,164.61015906690398,10.045322405942168,65.19303893360453,1014,5340.593019266307,1
10236,207.8083713081773,2784.3511517186125,89.17236313112144,1345.9995542805077,1059.2243797195342,883.8429663329985,63.735927334946176,576,10123.955615150182,1
20568,117.62379600312836,3742.67363048556,106.92479283449244,1788.147470429523,1138.116184068867,1.5818052787777126,101.45444101151558,780,20112.565984721405,1
10130,621.8743011654465,2967.555532246937,98.06668831275708,1436.9006806024602,215.96708052345636,8.229438949795455,54.786166225515295,1114,9997.950130699499,1
10176,10.61677005064859,3424.285930073178,93.0551321890414,1929.7420796441256,381.49522170060413,33.19690735396095,41.35247357629125,115,11402.452848589557,1
3647,468.2697368722143,2667.3355518540466,96.32611090329064,1310.3663832875511,119.46692451568016,5.075377421599191,52.62875580797279,941,3657.559645218646,1
22968,316.2785665050169,4017.830073263852,103.40166020276553,1925.010248477968,1575.220515658854,509.00636113410565,78.35066063873674,994,23325.10469249842,1
8757,1.448002735067387,3156.65326235269,97.85102028640635,1597.3663591273373,179.15823996968962,22.667415424444684,45.357394729222904,1318,8810.146940955201,1
61005,139.05749331637432,4617.723222049327,98.63098848679613,1896.2504187571094,2773.091569755411,1.8090010694375365,71.42414394099937,966,57277.50524697278,1
13452,81.06096240396697,2673.713850666582,89.86966553363807,1306.0541902820814,750.1179652876698,414.72337613836464,60.195218737811125,540,13863.813880878603,1
34797,166.96918871606707,4223.2040641611875,94.66237394914013,1839.466936010716,2033.6391721537016,1.9277609190376346,76.25987195970704,516,36216.07738159998,1
7170,1.238547578634674,3142.680289697497,96.8154066779823,1461.9915404356548,141.44765047118713,18.75178632047989,59.01160713591168,1241,6817.321979702558,1
9197,343.8740798372544,2758.253752360408,92.49502238580324,1323.5420885239473,718.8811598705838,162.31145831065777,61.87480030197563,608,9355.63342771703,1
43983,95.81957255055644,4449.32894775034,97.1093798258769,1827.5037972102252,3128.270430884409,633.0962956773366,88.22972298998417,625,43819.17340230731,1
58710,83.72202544405543,3958.2378196687228,90.5358509171528,1690.1741725309955,1861.8356099177101,2.978378445671398,60.4366169431711,323,57658.49560097408,1
7106,1.3589286729683971,3020.045142299436,97.38496371738826,1527.6015212802595,153.18162501238146,22.11847752502256,47.49424165194135,1273,6842.664165897291,1
20083,154.1974380236937,3794.448692703,106.16098457259946,1760.1785979797764,1093.931649925449,1.3675922196988588,105.46208583411598,784,20731.363515625693,1
2358,196.29281886983608,2445.7910079123144,91.49880170928324,1243.137078423523,234.21215356240302,2.311331434129742,46.084808320084086,370,2264.081401769486,1
6461,17.5830330060438,2822.9787522114148,94.42269407972647,1188.1785961329767,288.7804155269177,3.3498340516885685,66.46816275639517,776,6364.609063371026,1
9579,302.6746674239032,2954.205857830198,96.0556580386736,1731.4522251571968,227.8124050568072,11.798302225839134,34.354815988188086,21,9452.063626273399,1
8910,942.0180224294755,2935.2494137972603,97.15612843135773,1729.3832011323148,204.42480057289566,10.664531157448216,33.91614279624249,14,8736.651156998994,1
8655,882.3107587058813,2784.120239794146,96.3032817130314,1295.78581199727,269.43224558083926,11.605882180922421,56.230137119582004,1054,8444.165940977022,1
43335,399.91817039030246,4451.456922689554,102.06748552914705,1934.5280187908907,3188.3014289580356,562.4989477618578,100.00560706046662,692,43004.72033606491,1
7469,696.4748765383529,3125.4593372942068,96.69093460831783,1463.9314984152113,152.12646844949887,9.84535053131676,56.069643075876584,1236,7579.372213206925,1
43157,126.8048581728674,4577.919879037941,97.16720257696672,1842.9912456205998,3290.175122411791,449.75315169336824,86.55742417596801,631,42697.43169695892,1
8557,848.3228299765315,2750.5,96.393,1305.65,267.7737540155752,11.478980385877234,53.5,1056,8287.864836285306,1
12996,115.54549032115756,3404.698257757776,91.84415650358703,1902.0862089774917,412.1736943886883,12.455200227926342,40.40464711552439,164,12869.481415052243,1
9211,945.1363318243442,2975.425049903315,96.94003898548662,1724.8332432347804,211.60541259407805,11.505624652764283,33.82219086325505,15,8947.371920985095,1
65730,127.99455098174279,5039.358288975736,104.59954133321924,2277.460805636287,3270.966971743066,794.0827205993039,85.44973493961709,1327,63899.39313458339,1
16233,272.4170448601769,3849.2346134086943,103.66276088743905,1700.026165399083,1102.3446569355679,748.0634326594393,78.97722094152952,891,15818.079352564615,1
36610,69.33976159776422,4451.072842395112,102.43830999857879,1955.9771987225213,2045.0701095396714,355.57335117562457,77.1921057720255,1168,36179.95248293514,1
8089,673.9357818107612,3165.8679611934513,98.25397670065746,1534.450210924799,153.94432056774983,11.307879650010968,56.98979825918101,1251,8199.880848633418,1
33787,148.52817755529458,4060.3496360440918,101.62717057405149,1934.695687490984,1652.344471930788,509.10278970669435,74.01596093999827,940,33062.58034504869,1
37444,182.77714601792718,4158.881462681477,91.96652491288786,1878.5896987212923,2300.640485810508,15.13349319828535,64.18142214925837,381,37287.82881923012,1
39497,2.9468745922803947,4295.163469947032,98.7673929399429,1963.2658268906544,2660.3413473464166,1.4116220004605906,113.12908955874887,664,42192.84452413522,1
6859,859.9968167207422,2751.569746111041,98.88725986782966,1689.0163985495694,162.048824406226,20.469035629848577,18.84822274548918,1375,6853.79581822468,1
39872,53.76254805349872,4302.326693411775,99.05060533152653,1901.435828661643,2750.6101852322395,512.1261328221369,92.02886329058701,652,40394.68928137669,1
53808,104.58515351636458,4567.489297903045,96.17786466415248,1790.8833713562162,3957.356248196173,1.0370651457513445,67.95355472751788,554,58822.651424878146,1
967,154.52996433699263,2349.51084929495,96.74887320611862,1239.2191895844833,45.29487933576552,1.4697261053962203,48.236987778732924,256,982.5091194972176,1
46424,187.29564088086647,3794.3886075875475,93.23118351304603,1737.941103855976,1461.9570982425255,2.1023834853825365,61.342052916398366,290,46826.642546351344,1
3939,134.19607626009133,2498.0324493841126,93.59973518069515,1306.4167883025964,283.0486212878736,902.3357923775184,49.24025546421484,432,4128.1979324472695,1
41302,40.349410783267984,4378.744748260855,93.6402357369947,1829.652206853168,2541.525931610454,454.61156621150167,78.28068503895335,468,42229.98246130189,1
978,100.74289929851068,2325.7315052794725,97.81442239090393,1240.0975052056383,34.76393834452013,57.85290513184535,50.356765605849844,241,955.2089345049226,1
8245,198.84458698039862,2733.965097783076,94.1690383218503,1301.8967562865032,530.8910733845918,1.1703544421667589,68.6772293723189,686,8265.797550753494,1
38220,231.35239891155294,4023.6219590216047,91.24408377198093,1866.4934776254388,2059.1115290236953,2.8568147331169502,60.964086457734055,327,34445.60533744396,1
41454,45.82094406981668,4433.0020586357205,95.5578337676162,1809.3099105477943,2869.884660422223,483.6190487568465,86.82337312684692,578,41757.059623710535,1
46411,185.8020370758739,3797.036028880673,93.17866102728539,1739.3198926775076,1471.0728659038398,2.1053766898137947,61.3684596850579,290,46996.81567215198,1
6752,133.1541983145891,2575.5002047260064,91.37156744057492,1277.4863192926687,294.50253963443424,540.0626587417114,54.708560409983136,488,6474.902889965509,1
19856,252.87640369030922,3920.9859499052454,108.16454681249513,1727.341916838635,1363.3788124919365,1.2149390679572103,96.30495698033636,822,20501.831827561902,1
1186,70.23667160990702,2351.1764700029285,97.09367585308951,1254.6759083220288,35.93893823393865,248.89714746044376,52.619010229602175,262,1184.3181863410075,1
4579,104.25858790316911,2455.4322604235654,94.47677356010371,1315.0452980488665,368.1311067065901,404.64985139356526,46.47569687877806,418,4722.628412574505,1
46175,358.3979534107979,4500.536258731764,97.48829153920272,1854.503017848098,3476.2472124204182,717.3400589952184,83.817421473794,584,46171.564346742154,1
9421,128.38953316436118,2922.0475172917427,95.73336248502693,1751.3234742969364,211.24934728023123,12.732998555709415,33.1406279058062,17,9745.777911238429,1
6581,7.089158061885369,2889.530658394197,96.12261171529197,1195.6883383066347,225.26999862620497,6.656092222465696,70.80044796020393,801,6696.598975305937,1
3568,674.7005710678103,2566.6982785675455,95.33752931111891,1248.864769104169,97.68534662484996,5.895749101719975,48.80407875503461,887,3518.754565527375,1
18467,118.78192720299441,3653.7555756666684,90.10901804476498,1828.0897835732935,573.6942150803418,8.384485751816433,45.52216167446581,209,18197.16420183764,1
48731,29.978292064422533,4530.708255433127,94.02540909073413,1792.5652366774543,3616.178683033776,591.048190543302,67.7393639996726,530,49104.94141687147,1
7335,929.868375503009,3221.077376817226,98.57916687465331,1548.6953273082959,134.03158847935904,15.610906546165914,62.97541998585077,1272,6979.593018782574,1
19439,307.66595618541226,3881.908476242643,110.18151892254815,1720.5665508965558,1545.2667466053151,816.8364655733209,84.29503254700917,839,18875.215717658288,1
8711,1.6584117216541017,3062.767321441239,97.28944595668871,1628.531074083158,188.77659100021106,27.214184329996677,35.93252322659731,1344,8795.877825772883,1
13837,108.52290733807732,2676.8617195194333,89.55627770117643,1282.7549866498396,717.2286759457953,702.0207247296992,59.093567395430476,535,13443.556638881439,1
39460,78.006829824282,4571.729133236642,96.90212566187951,1900.546318453612,2459.871411579398,881.1302944254858,72.52490340375535,815,39747.03572475588,1
46214,446.7291392683205,4502.809030346466,98.77713553005086,1876.9603239416895,3469.7905502858052,695.6475322551871,88.7893167506274,618,45963.53109091469,1
46310,145.0367779218842,4333.652902924549,97.06490092602115,1937.3144278812074,2069.544723840068,307.21272812215165,65.58760847136114,828,46690.24884749724,1
8785,1.2008800268020954,3058.124243705153,100.20744632012344,1639.886990984169,224.16166712789922,25.29626418290063,48.13440013401048,1329,9158.301455062146,1
1057,70.3466283745178,2345.8254359453663,96.45921248825881,1250.8074564054634,50.301477498260304,431.7146131218885,49.10370888632669,263,1056.1865928856985,1
9605,889.4230818667122,3361.027097996066,99.17359188072471,1615.4296716971353,258.30658411463475,21.375939196432633,53.520389470421364,1320,9899.86975660953,1
2200,108.3708765422702,2421.0223722369738,92.44044725139946,1257.2551617019524,184.91649666140393,529.1858483687365,49.0928771949907,336,2200.507442048227,1
35456,109.64209642210704,4193.993811335106,93.13147800900141,1772.2988887497788,2198.3891511564116,1.1312668884107515,73.37025748386287,431,35842.04940246551,1
9750,1.4358566470342695,2850.022569308224,97.05154497550653,1731.595795592293,209.8526077861246,19.039639108548293,29.972628277345784,5,9512.64462843053,1
30273,19.77400864308957,4493.146806990852,100.70226825673244,1953.1219707543382,1928.839596029495,158.6767530761778,75.1619596029495,1158,30302.984607875936,1
24456,482.53781479416756,4039.0241773263406,105.16847463986953,1827.6085583821844,1699.141605039905,517.7264166847065,79.5863846864678,979,23445.06825185071,1
2542,92.51610458607266,2423.075233570049,92.82588684533819,1253.8849231221427,349.58552373083984,286.53879864989085,44.775881159581445,343,2655.0208611392914,1
9200,242.55636123821066,2720.0388266449622,92.6497040208929,1323.231226105252,680.1352867534478,365.47267640211834,63.30359261610477,627,9045.461437078655,1
8805,1.2701528061967338,3166.058421173472,100.04655106060193,1612.1220038340025,205.07559892320694,25.266464479172647,51.747416798224386,1313,9154.830462826707,1
11166,472.26700145130957,2899.9254871814314,97.76974820312543,1501.751160651807,206.82140433731433,8.718900846987905,55.34183931027636,1132,11129.161368830624,1
9952,580.9436433705524,2951.2705470418555,98.07791582250297,1461.859882130539,203.03408730338742,9.84331921169595,55.618563271204586,1124,10012.799042236302,1
39177,68.89443791807592,4368.747434207127,93.22312859932062,1821.905441833751,2608.8055337368974,891.6316989087134,73.31283700693011,466,39861.124016662645,1
